client_id,client_name,gender,birth_date,client_type,cellphone,email,JOB_TITLE,JOB_INDUSTRY_CATEGORY,WEALTH_SEGMENT,DECEASED_INDICATOR,OWNS_CAR,TENURE,ADDRESS,POSTCODE,STATE,COUNTRY,
428,Salomon Perkins,Male,1/12/1998,company,0035198197563,salomon_perkins@gmail.com,Chemical Engineer,Manufacturing,High Net Worth,FALSE,FALSE,13,43 Stoughton Drive,2154,NSW,Australia,
429,,Female,12/18/1991,individual,0064111980489,,Database Administrator II,Property,Affluent Customer,FALSE,TRUE,20,247 Blue Bill Park Parkway,2066,NSW,Australia,
430,Queenie Learie,Female,1/24/1948,company,0065841985346,queenie_learie@gmail.com,Environmental Specialist,n/a,Affluent Customer,FALSE,FALSE,8,2 David Pass,2720,NSW,Australia,
431,Etan Prinett,Male,1/21/1970,individual,0066911990203,etan_prinett@gmail.com,Research Assistant IV,Argiculture,Mass Customer,FALSE,TRUE,4,3867 Barby Hill,2140,NSW,Australia,
432,Donaugh Benedict,Male,12/1/1991,individual,0034981995060,donaugh_benedict@gmail.com,Account Executive,IT,Mass Customer,FALSE,TRUE,17,52 Bobwhite Court,2219,NSW,Australia,
433,Harwell Kleinstein,Male,10/18/1993,company,0061111999917,harwell_kleinstein@gmail.com,Nurse Practicioner,Health,Mass Customer,FALSE,FALSE,16,32249 Sycamore Way,4650,QLD,Australia,
434,Cheston Hritzko,Male,11/8/1945,company,0061842004774,cheston_hritzko@gmail.com,Director of Sales,Property,Affluent Customer,FALSE,FALSE,12,3 Roth Junction,3156,VIC,Australia,
435,Suzy Trounson,Female,7/19/1947,company,0049912009631,suzy_trounson@gmail.com,Internal Auditor,IT,Mass Customer,FALSE,FALSE,7,72423 Surrey Street,3753,VIC,Australia,
436,Jobie Runacres,Female,1/8/1975,company,0035198201448,jobie_runacres@gmail.com,Community Outreach Specialist,Entertainment,High Net Worth,FALSE,TRUE,22,76 Green Ridge Drive,3029,VIC,Australia,
437,Guenna Filisov,Female,2/9/1969,company,0064112019345,guenna_filisov@gmail.com,Nuclear Power Engineer,Manufacturing,High Net Worth,FALSE,TRUE,10,9 Glacier Hill Circle,2762,NSW,Australia,
438,Opal Cleare,Female,9/26/1977,individual,0065842024203,opal_cleare@gmail.com,Geologist III,Property,Affluent Customer,FALSE,TRUE,7,91281 Transport Center,3356,VIC,Australia,
439,Ottilie Wanless,Female,11/10/1940,company,0066912029060,ottilie_wanless@gmail.com,Actuary,Financial Services,Mass Customer,FALSE,FALSE,7,11 Paget Road,2125,NSW,Australia,
440,Kipper Circuit,Male,12/12/1974,individual,0034982033917,kipper_circuit@gmail.com,Tax Accountant,IT,Mass Customer,FALSE,TRUE,14,3686 Waubesa Way,3065,VIC,Australia,
441,Marilin Frome,Female,12/22/1975,individual,0061112038774,marilin_frome@gmail.com,Librarian,Entertainment,High Net Worth,FALSE,TRUE,14,6 Killdeer Way,2705,NSW,Australia,
442,Arel Abramovitz,Male,11/12/1957,company,0061842043631,arel_abramovitz@gmail.com,Software Consultant,Financial Services,Affluent Customer,FALSE,FALSE,15,737 Service Lane,3030,VIC,Australia,
443,Kit Easdon,Male,10/26/1978,company,0049912048488,kit_easdon@gmail.com,General Manager,Argiculture,Mass Customer,FALSE,TRUE,14,253 Katie Junction,2650,NSW,Australia,
444,Gregg Aimeric,U,,company,0035198205334,gregg_aimeric@gmail.com,Senior Developer,IT,Mass Customer,FALSE,FALSE,6,481 Moulton Place,2440,NSW,Australia,
445,Skipp Swales,Male,11/14/1973,company,0064112058202,skipp_swales@gmail.com,Research Associate,Financial Services,Mass Customer,FALSE,TRUE,10,3864 Sheridan Alley,4130,QLD,Australia,
446,Frederich Glantz,Male,8/27/1997,company,0065842063059,frederich_glantz@gmail.com,VP Sales,Financial Services,Affluent Customer,FALSE,FALSE,8,61416 Karstens Place,4217,QLD,Australia,
447,Rodolph Denniss,Male,8/7/1974,individual,0066912067916,rodolph_denniss@gmail.com,Programmer I,Property,High Net Worth,FALSE,TRUE,5,0 Union Parkway,3142,VIC,Australia,
448,Craggie Dering,Male,10/5/1952,company,0034982072773,craggie_dering@gmail.com,Quality Engineer,Manufacturing,High Net Worth,FALSE,TRUE,8,4 Lukken Lane,4301,QLD,Australia,
449,Johna Bunker,U,,company,0061112077630,johna_bunker@gmail.com,Legal Assistant,Retail,Affluent Customer,FALSE,FALSE,11,1507 Schlimgen Trail,2155,NSW,Australia,
450,Giralda MacPeake,Female,4/4/1941,individual,0061842082487,giralda_macpeake@gmail.com,Human Resources Manager,n/a,High Net Worth,FALSE,TRUE,3,4 Meadow Ridge Place,2090,NSW,Australia,
451,Rodney Trethewey,Male,3/17/1997,individual,0049912087344,rodney_trethewey@gmail.com,Programmer Analyst III,Financial Services,Mass Customer,FALSE,FALSE,9,31 Melody Circle,3814,VIC,Australia,
452,,Female,3/1/1987,company,0035198209220,,Help Desk Operator,Retail,High Net Worth,FALSE,TRUE,14,96 Rutledge Drive,3064,VIC,Australia,
453,Gleda Howerd,Female,1/22/1964,company,0064112097058,gleda_howerd@gmail.com,Chemical Engineer,Manufacturing,High Net Worth,FALSE,FALSE,21,2905 Towne Place,2114,NSW,Australia,
454,Melany Ladewig,Female,5/17/1972,company,0065842101915,melany_ladewig@gmail.com,Automation Specialist IV,Financial Services,High Net Worth,FALSE,FALSE,14,638 Caliangt Avenue,2137,NSW,Australia,
455,Claudell Rounsefell,Male,11/27/1993,company,0066912106772,claudell_rounsefell@gmail.com,VP Accounting,Financial Services,Mass Customer,FALSE,FALSE,17,9645 Moose Terrace,2137,NSW,Australia,
456,Garwin Nurden,Male,4/19/1958,company,0034982111629,garwin_nurden@gmail.com,VP Sales,n/a,High Net Worth,FALSE,FALSE,10,7 Messerschmidt Crossing,3810,VIC,Australia,
457,Bunny Leebetter,Female,4/30/1966,individual,0061112116486,bunny_leebetter@gmail.com,Information Systems Manager,Manufacturing,High Net Worth,FALSE,FALSE,17,005 Loeprich Way,4680,QLD,Australia,
458,Matias Melloi,Male,2/3/1977,company,0061842121343,matias_melloi@gmail.com,,n/a,Affluent Customer,FALSE,TRUE,13,3653 Steensland Road,4103,QLD,Australia,
459,Sada Dowyer,Female,11/22/1998,individual,0049912126200,sada_dowyer@gmail.com,Software Engineer III,Financial Services,Mass Customer,FALSE,FALSE,16,56 Comanche Terrace,3141,VIC,Australia,
460,Anet Roseman,Female,11/24/1996,individual,0035198213105,anet_roseman@gmail.com,,Retail,Affluent Customer,FALSE,TRUE,21,66 Merry Court,2033,NSW,Australia,
461,Katie Warhurst,Female,12/2/1991,company,0064112135914,katie_warhurst@gmail.com,,Property,Mass Customer,FALSE,TRUE,14,92 Ludington Street,4301,QLD,Australia,
462,Celia Bryden,Female,4/6/1943,company,0065842140771,celia_bryden@gmail.com,Office Assistant II,n/a,Mass Customer,FALSE,TRUE,19,37 Rigney Park,2171,NSW,Australia,
463,Stearne Trolley,Male,2/1/1982,company,0066912145629,stearne_trolley@gmail.com,Chief Design Engineer,Retail,Mass Customer,FALSE,FALSE,8,0796 Barnett Plaza,3758,VIC,Australia,
464,Tristam Larose,Male,1/29/1985,company,0034982150486,tristam_larose@gmail.com,Software Test Engineer IV,Property,Mass Customer,FALSE,TRUE,5,415 Rockefeller Trail,2484,NSW,Australia,
465,,Female,7/31/1961,company,0061112155343,,Quality Engineer,Retail,Mass Customer,FALSE,FALSE,16,846 Loftsgordon Crossing,2154,NSW,Australia,
466,Heloise Fairpool,Female,9/7/1976,individual,0061842160200,heloise_fairpool@gmail.com,Social Worker,Health,High Net Worth,FALSE,TRUE,2,9 Ridgeview Avenue,3109,VIC,Australia,
467,Dory Malpass,Female,8/27/1972,company,0049912165057,dory_malpass@gmail.com,Business Systems Development Analyst,Financial Services,Mass Customer,FALSE,FALSE,19,6218 Delladonna Parkway,4115,QLD,Australia,
468,Marcellina Baynton,Female,3/11/1947,individual,0035198216991,marcellina_baynton@gmail.com,Programmer Analyst III,n/a,Mass Customer,FALSE,TRUE,18,095 Glacier Hill Circle,2571,NSW,Australia,
469,Gregorius Leal,Male,4/29/1951,individual,0064112174771,gregorius_leal@gmail.com,Assistant Manager,Argiculture,Mass Customer,FALSE,FALSE,10,057 Victoria Crossing,2263,NSW,Australia,
470,Deana Canton,Female,11/25/1974,company,0065842179628,deana_canton@gmail.com,Graphic Designer,IT,Mass Customer,FALSE,FALSE,14,0 Memorial Road,3109,VIC,Australia,
471,Kori Sparsholt,Female,5/19/1940,company,0066912184485,kori_sparsholt@gmail.com,Nurse Practicioner,Retail,Mass Customer,FALSE,TRUE,4,409 Starling Lane,4172,QLD,Australia,
472,Lucky Klainman,Female,11/26/1947,company,0034982189342,lucky_klainman@gmail.com,VP Marketing,Telecommunications,Mass Customer,FALSE,TRUE,18,36963 Pierstorff Terrace,3168,VIC,Australia,
473,Erasmus Olenchenko,Male,2/3/1965,company,0061112194199,erasmus_olenchenko@gmail.com,Accountant II,Manufacturing,Affluent Customer,FALSE,FALSE,7,8069 Sunbrook Way,2155,NSW,Australia,
474,Carita Sand,Female,3/20/1977,company,0061842199056,carita_sand@gmail.com,Geologist III,IT,Affluent Customer,FALSE,TRUE,20,9 Hovde Way,2322,NSW,Australia,
475,Lynnett Tipper,Female,8/3/1993,individual,0049912203913,lynnett_tipper@gmail.com,Assistant Media Planner,Entertainment,Mass Customer,FALSE,TRUE,15,94 Barby Lane,2210,NSW,Australia,
476,Thorn Stigers,Male,5/19/1972,company,0035198220877,thorn_stigers@gmail.com,Food Chemist,Health,Affluent Customer,FALSE,TRUE,9,0492 Kings Street,2480,NSW,Australia,
477,Lela Billing,Female,12/17/1970,company,0064112213627,lela_billing@gmail.com,Administrative Assistant II,Entertainment,Mass Customer,FALSE,FALSE,16,1 Fair Oaks Alley,3149,VIC,Australia,
478,Norah Mapis,Female,12/9/2000,individual,0065842218484,norah_mapis@gmail.com,Actuary,Financial Services,High Net Worth,FALSE,FALSE,11,780 Norway Maple Hill,2565,NSW,Australia,
479,Moina Rosenbaum,Female,8/4/2001,individual,0066912223341,moina_rosenbaum@gmail.com,VP Quality Control,n/a,Mass Customer,FALSE,FALSE,12,625 Mandrake Junction,2145,NSW,Australia,
480,Ceciley Harg,Female,10/19/1990,company,0034982228198,ceciley_harg@gmail.com,Dental Hygienist,Health,High Net Worth,FALSE,FALSE,15,1037 Roth Park,2145,NSW,Australia,
481,Torry de la Valette Parisot,Male,3/14/1967,company,0061112233055,torry_de la valette parisot@gmail.com,Media Manager IV,Health,Mass Customer,FALSE,TRUE,10,315 Center Park,3040,VIC,Australia,
482,Sigismund Sedger,Male,11/29/1999,company,0061842237912,sigismund_sedger@gmail.com,Compensation Analyst,Financial Services,Mass Customer,FALSE,TRUE,8,1 Graceland Plaza,3216,VIC,Australia,
483,Irvine Headon,Male,4/21/1956,company,0049912242769,irvine_headon@gmail.com,Account Representative IV,Retail,Affluent Customer,FALSE,FALSE,13,98555 Victoria Hill,2171,NSW,Australia,
484,,Male,7/28/1979,company,0035198224762,,Programmer IV,n/a,Mass Customer,FALSE,TRUE,14,31121 Pierstorff Center,2770,NSW,Australia,
485,Tomkin Bernlin,Male,12/29/2001,individual,0064112252483,tomkin_bernlin@gmail.com,Assistant Manager,Manufacturing,High Net Worth,FALSE,FALSE,11,59 Garrison Terrace,3215,VIC,Australia,
486,Genni Fanstone,Female,7/29/1972,company,0065842257340,genni_fanstone@gmail.com,VP Sales,Financial Services,High Net Worth,FALSE,TRUE,13,2763 Buhler Circle,4305,QLD,Australia,
487,,Female,10/3/1995,individual,0066912262197,,Senior Sales Associate,Financial Services,High Net Worth,FALSE,FALSE,8,309 Maple Wood Pass,3930,VIC,Australia,
488,Aloysius Killingsworth,Male,2/14/1957,individual,0034982267055,aloysius_killingsworth@gmail.com,,Financial Services,High Net Worth,FALSE,TRUE,19,777 Fairfield Court,4305,QLD,Australia,
489,Carola Philler,Female,4/30/1951,company,0061112271912,carola_philler@gmail.com,Human Resources Manager,n/a,High Net Worth,FALSE,TRUE,6,99 Quincy Parkway,3630,VIC,Australia,
490,Fitzgerald Hellikes,Male,7/28/1979,company,0061842276769,fitzgerald_hellikes@gmail.com,Staff Scientist,n/a,Affluent Customer,FALSE,TRUE,10,902 Westend Lane,2318,NSW,Australia,
491,Ingmar Okenden,Male,3/1/1959,company,0049912281626,ingmar_okenden@gmail.com,Web Designer IV,Manufacturing,Mass Customer,FALSE,TRUE,10,9 Rieder Junction,2573,NSW,Australia,
492,Tina Dunstan,Female,3/6/1939,company,0035198228648,tina_dunstan@gmail.com,Media Manager III,Retail,Mass Customer,FALSE,FALSE,11,734 Veith Way,3155,VIC,Australia,
493,Huberto Mollatt,Male,8/27/1961,company,0064112291340,huberto_mollatt@gmail.com,Administrative Officer,Manufacturing,Mass Customer,FALSE,FALSE,2,0800 Dahle Alley,2148,NSW,Australia,
494,,Male,1/14/1970,individual,0065842296197,,Programmer II,n/a,Mass Customer,FALSE,TRUE,21,5 Macpherson Drive,3134,VIC,Australia,
495,Adolpho Bellerby,Male,10/25/1944,company,0066912301054,adolpho_bellerby@gmail.com,Nurse Practicioner,IT,Affluent Customer,FALSE,FALSE,14,07 Boyd Drive,4350,QLD,Australia,
496,Kelsey Hatt,Female,6/27/1966,individual,0034982305911,kelsey_hatt@gmail.com,Geologist IV,Financial Services,Affluent Customer,FALSE,TRUE,10,427 Oak Avenue,2205,NSW,Australia,
497,,Male,9/14/1966,individual,0061112310768,,Analyst Programmer,Property,High Net Worth,FALSE,FALSE,13,390 Express Plaza,2076,NSW,Australia,
498,Ariel McCloid,Male,3/13/1994,company,0061842315625,ariel_mccloid@gmail.com,Operator,n/a,Affluent Customer,FALSE,FALSE,15,703 Ludington Plaza,2480,NSW,Australia,
499,Bevvy Openshaw,Female,6/15/1975,company,0049912320482,bevvy_openshaw@gmail.com,Assistant Manager,n/a,Mass Customer,FALSE,FALSE,6,7 Dayton Circle,2160,NSW,Australia,
500,Alexina Mabley,Female,10/12/1975,company,0035198232533,alexina_mabley@gmail.com,Compensation Analyst,Financial Services,Mass Customer,FALSE,TRUE,11,79 Manufacturers Plaza,4171,QLD,Australia,
501,Dawn Pyffe,Female,5/28/1965,company,0064112330196,dawn_pyffe@gmail.com,Structural Analysis Engineer,Argiculture,Mass Customer,FALSE,FALSE,16,600 Artisan Drive,3149,VIC,Australia,
502,Claudette Renackowna,Female,2/11/1996,company,0065842335053,claudette_renackowna@gmail.com,Software Consultant,n/a,Mass Customer,FALSE,TRUE,8,0 Veith Way,2009,NSW,Australia,
503,Elianora Poolton,Female,6/14/1944,individual,0066912339910,elianora_poolton@gmail.com,Assistant Media Planner,Entertainment,Affluent Customer,FALSE,TRUE,17,2336 Continental Point,2527,NSW,Australia,
504,,Male,11/8/1977,company,0034982344767,,Payment Adjustment Coordinator,Retail,High Net Worth,FALSE,TRUE,20,535 Corben Point,4680,QLD,Australia,
505,Anthony Lindstrom,Male,11/1/1997,company,0061112349624,anthony_lindstrom@gmail.com,Graphic Designer,n/a,Mass Customer,FALSE,TRUE,19,1690 Forster Place,2281,NSW,Australia,
506,Liane Poizer,Female,5/5/1952,individual,0061842354481,liane_poizer@gmail.com,Payment Adjustment Coordinator,n/a,High Net Worth,FALSE,FALSE,11,54 6th Trail,2640,NSW,Australia,
507,Romonda Hallt,Female,5/9/1960,individual,0049912359338,romonda_hallt@gmail.com,Marketing Assistant,n/a,Affluent Customer,FALSE,FALSE,4,16 Pepper Wood Junction,3803,VIC,Australia,
508,Sula Thomann,Female,3/17/1989,company,0035198236419,sula_thomann@gmail.com,Teacher,n/a,Mass Customer,FALSE,TRUE,19,4 Arapahoe Terrace,4014,QLD,Australia,
509,Renell Earley,Female,10/21/1954,company,0064112369052,renell_earley@gmail.com,VP Product Management,Manufacturing,Mass Customer,FALSE,TRUE,13,540 Farragut Avenue,2066,NSW,Australia,
510,Cliff Philipsson,Male,2/2/1967,company,0065842373909,cliff_philipsson@gmail.com,Help Desk Technician,n/a,Affluent Customer,FALSE,FALSE,9,938 Bartillon Hill,2035,NSW,Australia,
511,Clevey Aisthorpe,Male,9/20/1976,company,0066912378766,clevey_aisthorpe@gmail.com,Financial Analyst,Financial Services,Mass Customer,FALSE,FALSE,11,612 Annamark Center,2176,NSW,Australia,
512,,Female,8/19/1974,company,0034982383623,,Marketing Manager,Retail,High Net Worth,FALSE,FALSE,12,18 Sage Plaza,3152,VIC,Australia,
513,George Jose,Male,12/19/1960,individual,0061112388481,george_jose@gmail.com,Data Coordiator,Manufacturing,High Net Worth,FALSE,FALSE,9,4 Randy Street,3070,VIC,Australia,
514,Kissiah Foat,Female,9/11/1975,company,0061842393338,kissiah_foat@gmail.com,,Health,Mass Customer,FALSE,TRUE,10,05 Corry Center,4021,QLD,Australia,
515,Milty Brauninger,Male,7/10/1945,individual,0049912398195,milty_brauninger@gmail.com,Senior Cost Accountant,Financial Services,Mass Customer,FALSE,TRUE,10,1 South Street,4183,QLD,Australia,
516,Killian Nettles,Male,9/1/1980,individual,0035198240305,killian_nettles@gmail.com,,Manufacturing,Mass Customer,FALSE,FALSE,9,4810 Kim Park,3858,VIC,Australia,
517,Fredia Favelle,Female,8/29/1974,company,0064112407909,fredia_favelle@gmail.com,Physical Therapy Assistant,n/a,Mass Customer,FALSE,TRUE,5,80388 Ryan Place,2010,NSW,Australia,
518,Katleen Arnoult,Female,11/24/1976,company,0065842412766,katleen_arnoult@gmail.com,,Manufacturing,High Net Worth,FALSE,TRUE,11,1092 Kinsman Parkway,4053,QLD,Australia,
519,Gaultiero Fibbens,Male,3/14/1980,company,0066912417623,gaultiero_fibbens@gmail.com,,Manufacturing,Affluent Customer,FALSE,FALSE,12,1 Bluejay Court,2320,NSW,Australia,
520,Inglebert Aspinal,Male,10/13/1973,company,0034982422480,inglebert_aspinal@gmail.com,Environmental Tech,Retail,Mass Customer,FALSE,TRUE,9,7 Maple Wood Plaza,4125,QLD,Australia,
521,Jammal Devenny,Male,5/14/1999,company,0061112427337,jammal_devenny@gmail.com,Senior Quality Engineer,Manufacturing,High Net Worth,FALSE,FALSE,12,12 Eastlawn Terrace,2007,NSW,Australia,
522,Adriane Richardson,Female,3/10/1976,individual,0061842432194,adriane_richardson@gmail.com,,n/a,Mass Customer,FALSE,TRUE,12,24929 Spaight Junction,3796,VIC,Australia,
523,Jodi Lermit,Female,1/30/1954,company,0049912437051,jodi_lermit@gmail.com,Chief Design Engineer,Entertainment,High Net Worth,FALSE,FALSE,2,846 Daystar Lane,2000,NSW,Australia,
524,Emelia Ackwood,Female,9/30/1988,individual,0035198244190,emelia_ackwood@gmail.com,Senior Sales Associate,Argiculture,Affluent Customer,FALSE,TRUE,11,36 Golf Course Circle,2444,NSW,Australia,
525,Andee Huke,Female,6/28/1971,individual,0064112446765,andee_huke@gmail.com,Structural Engineer,Manufacturing,High Net Worth,FALSE,TRUE,8,0 Nelson Crossing,3155,VIC,Australia,
526,Isa Fominov,Male,6/21/2001,company,0065842451622,isa_fominov@gmail.com,Environmental Tech,Telecommunications,High Net Worth,FALSE,TRUE,13,93264 Almo Plaza,3078,VIC,Australia,
527,Zabrina Margram,Female,5/15/1964,company,0066912456479,zabrina_margram@gmail.com,,Financial Services,Mass Customer,FALSE,TRUE,14,2109 Shoshone Court,3103,VIC,Australia,
528,Maddalena Angood,Female,7/28/1999,company,0034982461336,maddalena_angood@gmail.com,Research Assistant IV,Financial Services,Affluent Customer,FALSE,FALSE,13,355 Roxbury Lane,3190,VIC,Australia,
529,Sofie Worsfold,Female,10/6/1954,company,0061112466193,sofie_worsfold@gmail.com,Desktop Support Technician,n/a,High Net Worth,FALSE,FALSE,9,2 Warrior Crossing,2161,NSW,Australia,
530,Elmira Vasilyev,Female,10/14/1951,company,0061842471050,elmira_vasilyev@gmail.com,Office Assistant IV,IT,High Net Worth,FALSE,FALSE,19,08470 Kingsford Lane,2120,NSW,Australia,
531,Free Rowland,Male,5/17/1956,individual,0049912475907,free_rowland@gmail.com,Product Engineer,n/a,Mass Customer,FALSE,FALSE,12,16898 Donald Plaza,2323,NSW,Australia,
532,Worthington Cohane,Male,1/23/1991,company,0035198248076,worthington_cohane@gmail.com,Chief Design Engineer,Financial Services,Mass Customer,FALSE,TRUE,9,3128 Mallory Pass,2144,NSW,Australia,
533,Bailey Bereford,Male,9/30/1950,company,0064112485621,bailey_bereford@gmail.com,Physical Therapy Assistant,Retail,Mass Customer,FALSE,FALSE,8,799 Luster Road,3051,VIC,Australia,
534,Perry Whitehurst,Male,5/29/1980,individual,0065842490478,perry_whitehurst@gmail.com,Associate Professor,Financial Services,Mass Customer,FALSE,FALSE,9,53 Dryden Trail,2358,NSW,Australia,
535,Antony Tuma,Male,3/10/1954,individual,0066912495335,antony_tuma@gmail.com,Computer Systems Analyst I,Financial Services,High Net Worth,FALSE,TRUE,22,5512 Ronald Regan Hill,3122,VIC,Australia,
536,Corene Hallgate,Female,11/6/1964,company,0034982500192,corene_hallgate@gmail.com,Editor,Financial Services,Mass Customer,FALSE,TRUE,17,72 Melrose Street,4074,QLD,Australia,
537,Nico Chadwick,Male,5/24/1953,company,0061112505049,nico_chadwick@gmail.com,Software Consultant,Argiculture,Mass Customer,FALSE,TRUE,15,3460 Dapin Street,2262,NSW,Australia,
538,Joline Skipperbottom,Female,6/27/1972,company,0061842509907,joline_skipperbottom@gmail.com,Marketing Assistant,Health,Affluent Customer,FALSE,FALSE,15,5 Hovde Lane,3028,VIC,Australia,
539,Ivy Farr,Female,7/3/1973,company,0049912514764,ivy_farr@gmail.com,Database Administrator III,Manufacturing,High Net Worth,FALSE,FALSE,15,4 Gale Center,3185,VIC,Australia,
540,Dallas Lavalde,Female,12/19/1998,company,0035198251962,dallas_lavalde@gmail.com,Accounting Assistant III,Manufacturing,Mass Customer,FALSE,FALSE,7,5263 Stone Corner Crossing,2217,NSW,Australia,
541,,Female,9/14/1981,individual,0064112524478,,Civil Engineer,Manufacturing,High Net Worth,FALSE,FALSE,5,0439 Mandrake Park,2046,NSW,Australia,
542,Hilario McCulloch,Male,1/10/1986,company,0065842529335,hilario_mcculloch@gmail.com,VP Product Management,Manufacturing,Affluent Customer,FALSE,FALSE,13,069 Hoard Pass,4352,QLD,Australia,
543,Jim Haddrell,Male,4/8/1955,individual,0066912534192,jim_haddrell@gmail.com,Accounting Assistant I,Financial Services,Affluent Customer,FALSE,FALSE,16,89 Green Ridge Point,2168,NSW,Australia,
544,Jacobo Mucklow,Male,12/4/1952,individual,0034982539049,jacobo_mucklow@gmail.com,VP Sales,Manufacturing,Mass Customer,FALSE,FALSE,8,8 Cardinal Junction,2444,NSW,Australia,
545,Gretel Paschke,Female,5/29/1956,company,0061112543906,gretel_paschke@gmail.com,Chemical Engineer,Manufacturing,High Net Worth,FALSE,TRUE,2,240 Main Hill,3200,VIC,Australia,
546,Jethro Mertel,Male,12/10/1978,company,0061842548763,jethro_mertel@gmail.com,Food Chemist,Health,Mass Customer,FALSE,FALSE,13,67081 Burrows Center,2111,NSW,Australia,
547,Dwain Hatch,Male,11/16/1994,company,0049912553620,dwain_hatch@gmail.com,Accountant III,Financial Services,Mass Customer,FALSE,FALSE,5,0 Kipling Way,2289,NSW,Australia,
548,Lucretia D'Agostini,Female,12/14/1978,company,0035198255847,lucretia_d'agostini@gmail.com,Senior Editor,Entertainment,High Net Worth,FALSE,TRUE,9,1 Raven Way,2151,NSW,Australia,
549,Claude Bowstead,Female,11/29/1997,company,0064112563334,claude_bowstead@gmail.com,Programmer III,Retail,Affluent Customer,FALSE,FALSE,13,261 Holy Cross Park,2750,NSW,Australia,
550,Donn MacGregor,Male,4/22/1965,individual,0065842568191,donn_macgregor@gmail.com,Marketing Manager,Financial Services,High Net Worth,FALSE,TRUE,12,891 Ohio Terrace,2075,NSW,Australia,
551,Laurel Devennie,Female,9/25/1976,company,0066912573048,laurel_devennie@gmail.com,Professor,Manufacturing,High Net Worth,FALSE,TRUE,11,1408 Hovde Circle,3081,VIC,Australia,
552,Elvira Darthe,Female,4/8/1975,individual,0034982577905,elvira_darthe@gmail.com,Financial Analyst,Financial Services,High Net Worth,FALSE,TRUE,5,50897 Northfield Road,4280,QLD,Australia,
553,Angie Tansley,Male,11/30/1950,individual,0061112582762,angie_tansley@gmail.com,Internal Auditor,Manufacturing,Mass Customer,FALSE,TRUE,13,596 Boyd Park,4301,QLD,Australia,
554,Terrence Dalligan,Male,2/19/1998,company,0061842587619,terrence_dalligan@gmail.com,Developer I,Financial Services,Affluent Customer,FALSE,FALSE,17,8 Fordem Place,2322,NSW,Australia,
555,Katy Crooke,Female,6/30/1977,company,0049912592476,katy_crooke@gmail.com,Analyst Programmer,Financial Services,High Net Worth,FALSE,TRUE,13,656 Kennedy Crossing,2261,NSW,Australia,
556,Sammy Borsi,Female,4/27/1972,company,0035198259733,sammy_borsi@gmail.com,Help Desk Technician,Manufacturing,High Net Worth,FALSE,FALSE,12,2 Jackson Place,2528,NSW,Australia,
557,Morganica Ainsbury,Female,1/6/1973,company,0064112602190,morganica_ainsbury@gmail.com,Senior Cost Accountant,Financial Services,High Net Worth,FALSE,FALSE,13,39408 Manufacturers Road,3335,VIC,Australia,
558,Nils Champion,Male,7/6/1984,company,0065842607047,nils_champion@gmail.com,Speech Pathologist,Manufacturing,High Net Worth,FALSE,FALSE,13,168 Schlimgen Center,2526,NSW,Australia,
559,Beverlee Querree,Female,4/21/1991,individual,0066912611904,beverlee_querree@gmail.com,Geological Engineer,Manufacturing,High Net Worth,FALSE,FALSE,8,8 Kim Avenue,2158,NSW,Australia,
560,Cami Eitter,Female,1/3/1979,company,0034982616761,cami_eitter@gmail.com,Account Coordinator,Manufacturing,High Net Worth,FALSE,FALSE,13,920 Cambridge Way,2263,NSW,Australia,
561,Reiko Degenhardt,Female,1/16/1976,company,0061112621618,reiko_degenhardt@gmail.com,Research Assistant II,n/a,Mass Customer,FALSE,FALSE,13,4 Schlimgen Trail,4701,QLD,Australia,
562,Cord Dunsmore,Male,4/21/1999,individual,0061842626475,cord_dunsmore@gmail.com,,Property,Mass Customer,FALSE,FALSE,5,31 Mccormick Court,4131,QLD,Australia,
563,Gabey Kennicott,Female,5/14/1958,individual,0049912631333,gabey_kennicott@gmail.com,Executive Secretary,Financial Services,Mass Customer,FALSE,TRUE,13,65 Milwaukee Lane,4520,QLD,Australia,
564,Jacqui Devey,Female,10/1/1995,company,0035198263619,jacqui_devey@gmail.com,Software Consultant,Health,Affluent Customer,FALSE,FALSE,13,76 Mendota Park,2090,NSW,Australia,
565,Byrom Ramas,Male,11/2/1993,company,0064112641047,byrom_ramas@gmail.com,Account Representative IV,Retail,Affluent Customer,FALSE,TRUE,20,26667 Rigney Place,2567,NSW,Australia,
566,Worthington Ahmed,Male,3/24/1972,company,0065842645904,worthington_ahmed@gmail.com,Actuary,Financial Services,High Net Worth,FALSE,TRUE,15,898 Muir Court,2142,NSW,Australia,
567,Chico Dye,Male,2/4/1994,company,0066912650761,chico_dye@gmail.com,Executive Secretary,Telecommunications,High Net Worth,FALSE,TRUE,12,88093 Pierstorff Plaza,2030,NSW,Australia,
568,Davidde Cockroft,Male,4/21/1947,company,0034982655618,davidde_cockroft@gmail.com,Internal Auditor,n/a,Mass Customer,FALSE,TRUE,14,3319 Anthes Crossing,3177,VIC,Australia,
569,Charlie Dmych,Male,3/31/1950,individual,0061112660475,charlie_dmych@gmail.com,Assistant Media Planner,Entertainment,Mass Customer,FALSE,FALSE,14,16 Mosinee Place,4717,QLD,Australia,
570,Donn Chaney,Male,1/29/1951,company,0061842665332,donn_chaney@gmail.com,Electrical Engineer,Manufacturing,Mass Customer,FALSE,TRUE,2,197 Northport Plaza,4213,QLD,Australia,
